ID|REDUMP_NAME
SCPS-10096|Panekit - Infinitive Crafting Toy Case (Japan)
SLPS-01162|Panel Quiz Attack 25 (Japan)
SLPS-00899|Panzer Bandit (Japan)
SLPM-80124|Panzer Bandit (Japan) (Demo)
SLES-03339|Panzer Front (Europe) (En,Fr,De)
SLPS-02503|Panzer Front (Japan)
SLPM-80499|Panzer Front (Japan) (Demo)
SLUS-01399|Panzer Front (USA)
SLES-03750|Panzer Front bis. (Europe) (En,Fr,De) (Beta)
SLES-00041|Panzer General (Europe)
SLPS-00552|Panzer General (Japan)
SLUS-00132|Panzer General (USA)
SLPM-86695|Pao Leeming Kanshuu - Fuusui Nyuumon (Japan)
SLES-04048|Paradise Casino (Europe)
SLPS-01375|Paranoia Scape (Japan)
SLPS-01230|Parasite Eve (Japan) (Disc 1)
SLPS-01231|Parasite Eve (Japan) (Disc 2)
SLUS-00662|Parasite Eve (USA) (Disc 1)
SLUS-00668|Parasite Eve (USA) (Disc 2)
SLPM-80300|Parasite Eve - Special CD-ROM (Japan)
SLES-02558|Parasite Eve II (Europe) (Disc 1)
SLES-12558|Parasite Eve II (Europe) (Disc 2)
SLES-02559|Parasite Eve II (France) (Disc 1)
SLES-12559|Parasite Eve II (France) (Disc 2)
SLES-02560|Parasite Eve II (Germany) (Disc 1)
SLES-12560|Parasite Eve II (Germany) (Disc 2)
SLES-02562|Parasite Eve II (Italy) (Disc 1)
SLES-12562|Parasite Eve II (Italy) (Disc 2)
SCPS-45467|Parasite Eve II (Japan, Asia) (Disc 1)
SCPS-45468|Parasite Eve II (Japan, Asia) (Disc 2)
SLES-02561|Parasite Eve II (Spain) (Disc 1)
SLES-12561|Parasite Eve II (Spain) (Disc 2)
SLUS-01042|Parasite Eve II (USA) (Disc 1)
SLUS-01055|Parasite Eve II (USA) (Disc 2)
SLES-03108|Paris-Marseille Racing (France)
SLES-03918|Paris-Marseille Racing II (France)
SLPS-01539|Parlor Station (Japan)
SLPS-02732|Parlor Station (Japan) (Reprint)
SLPS-00838|Parlor! Pro (Japan)
SLPS-01043|Parlor! Pro 2 (Japan)
SLPS-01453|Parlor! Pro 3 (Japan)
SLPS-01646|Parlor! Pro 4 (Japan)
SLPS-01828|Parlor! Pro 5 (Japan)
SLPS-01859|Parlor! Pro 6 (Japan)
SLPS-01971|Parlor! Pro 7 (Japan)
SLPS-02483|Parlor! Pro 8 (Japan)
SLPS-02949|Parlor! Pro Collection (Japan)
SLPS-02781|Parlor! Pro Jr. Collection (Japan)
SLPS-02092|Parlor! Pro Jr. Vol. 1 - CR Dera Maitta J-3 (Japan)
SLPS-02357|Parlor! Pro Jr. Vol. 2 - CR Lupin Sansei K (Japan)
SLPS-02426|Parlor! Pro Jr. Vol. 3 - CR Shin Pikaichi Tengoku T (Japan)
SLPS-02519|Parlor! Pro Jr. Vol. 4 - Thunder Skeleton X (Japan)
SLPS-02562|Parlor! Pro Jr. Vol. 5 - CR Fruit World X (Japan)
SLPS-02690|Parlor! Pro Jr. Vol. 6 - CR Tsumo Tsumo Tengoku Nan 2-kyoku (Japan)
SLPS-02996|Parlor! Pro Special - CR Harenchi Gakuen & CR Toukon (Japan)
SLPM-86016|Paro Wars (Japan)
SLES-00036|Parodius (Europe)
SLPS-00959|Pastel Muses (Japan)
SLPM-80131|Pastel Muses (Japan) (Demo)
SLPS-01804|Patlabor - The Game - Taikenban Ver. 1.0 (Japan) (Demo)
SLES-04092|Patriotic Pinball (Europe) (En,Fr,De,It)
SLUS-01539|Patriotic Pinball (USA)
SLES-00953|Pax Corpus (Europe) (En,Fr,De)
SLES-00727|Peak Performance (Europe)
SLUS-00400|Peak Performance (USA)
SLPS-00632|Pebble Beach no Hatou Plus (Japan)
SCES-00391|Penny Racers (Europe)
SLPS-01762|Pepsiman (Japan)
SLES-01583|Pequenos Guerreros (Spain)
SLES-00805|Perfect Assassin (Europe) (En,Fr,De,Es,It)
SLPS-02409|Perfect Fishing - Bass Tsuri (Japan)
SLPS-02410|Perfect Fishing - Isozuri (Japan)
SLPS-01394|Perfect Golf 2 (Japan)
SLPS-00087|Perfect Golf, The (Japan)
SLPS-02135|Perfect Performer - The Yellow Monkey (Japan)
SLES-00581|Perfect Weapon (Europe)
SLES-00685|Perfect Weapon (France)
SLES-00686|Perfect Weapon (Germany)
SLUS-00341|Perfect Weapon (USA)
SLUS-00339|Persona (USA)
SLPM-86967|Persona 2 - Batsu - Eternal Punishment (Japan) (Disc 1)
SLPS-02785|Persona 2 - Batsu - Eternal Punishment (Japan) (Disc 1) (Deluxe Pack)
SLPS-02826|Persona 2 - Batsu - Eternal Punishment (Japan) (Disc 2) (Sumaru TV Special Preview Disc)
SLPS-02786|Persona 2 - Batsu - Eternal Punishment (Japan) (Disc 2) (Sumaru TV Special Preview Disc) (Deluxe Pack)
SLUS-01158|Persona 2 - Eternal Punishment (USA)
SLUS-01339|Persona 2 - Eternal Punishment (USA) (Bonus Disc)
SLPS-02100|Persona 2 - Tsumi - Innocent Sin (Japan)
SLPS-01923|Persona 2 - Tsumi - Innocent Sin (Japan) (Demo)
SLPS-91211|Persona 2 - Tsumi - Innocent Sin (Japan) (Rev 1)
SLPS-03082|Pet Pet Pet (Japan)
SCES-00981|Pet in TV (Europe)
SCES-01358|Pet in TV (Germany)
SCES-01357|Pet in TV - Ton Nouveau Meilleur Ami! (France)
SCPS-10111|Pet in TV - With My Dear Dog (Japan)
SLUS-01130|Peter Jacobsen's Golden Tee Golf (USA)
SCUS-94643|Peter Pan in Disney's Return to Never Land (USA)
SLES-02982|Petit Dinosaure, Le - Retour vers la Grande Vallee (France)
SLES-01178|Phat Air - Extreme Snowboarding (Europe)
SCES-00059|Philosoma (Europe) (En,Fr,De)
SCPS-10009|Philosoma (Japan)
SCUS-94403|Philosoma (USA)
SCPM-85002|Philosoma Art Book Movie CD-ROM (Japan)
SLPS-01116|Photo Genic (Japan)
SLPS-01092|Photo Genic (Japan) (Genteiban)
SLPS-01866|Pi to Mail (Japan)
SLES-03319|Pierrafeu, Les - Bedrock Bowling (France)
SLPS-01345|Pikiinya! Excellent (Japan)
SLPS-01847|Pikupiku Sentaro - Puzzle de Gohan! (Japan)
SLPS-01600|Pilot ni Narou! (Japan)
SLPM-80293|Pilot ni Narou! (Japan) (Taikenban)
SLES-02922|Pinball Power (Europe)
SLES-03932|Pink Panther - Pinkadelic Pursuit (Europe) (En,Fr,De,Es,It)
SLUS-01451|Pink Panther - Pinkadelic Pursuit (USA)
SLES-04014|Pinobee (Europe) (En,Fr,De,Es,It)
SLUS-01494|Pinobee (USA)
SLPM-87110|Pinobee no Daibouken (Japan)
SLPS-01587|Pinocchia no Miru Yume (Japan)
SLUS-01409|Pipe Dreams 3D (USA)
SLES-03400|Pipe Mania 3D (Europe) (En,Fr,De,Es,It)
SLES-00201|Pitball (Europe) (En,Fr,De,Es,It)
SLPS-00607|Pitball (Japan)
SLUS-00146|Pitball (USA)
SLES-00481|Pitfall 3D - Beyond the Jungle (Europe)
SLES-00836|Pitfall 3D - Beyond the Jungle (France)
SLED-01243|Pitfall 3D - Beyond the Jungle (France) (Demo)
SLES-00837|Pitfall 3D - Beyond the Jungle (Germany)
SLPS-01669|Pitfall 3D - Beyond the Jungle (Japan)
SLUS-00254|Pitfall 3D - Beyond the Jungle (USA)
SLUS-90017|Pitfall 3D - Beyond the Jungle (USA) (Demo)
SLPS-02290|Pixygarden (Japan) (Disc 1) (Game Disc)
SLPS-02291|Pixygarden (Japan) (Disc 2) (Extra Disc)
SCED-02520|Pizza Hut Demo 01 (Europe)
SCED-02833|Pizza Hut Demo 01 (France)
SCED-02521|Pizza Hut Demo 02 (Europe)
SCUS-94292|Pizza Hut Demo CD (USA)
SCUS-94480|Pizza Hut Disc 1 (USA)
SLPS-02111|Planet Dob (Japan)
SLPM-80442|Planet Dob (Japan) (Demo)
SLPM-86264|Planet Laika (Japan)
SLES-03844|Planet of the Apes (Europe) (En,Fr,De,Es,It)
SLUS-01468|Planet of the Apes (USA)
SLED-02519|Play Fun 01-00 (Germany)
SLED-02721|Play Zone Vol. 18 (Germany)
SLPM-89004|Play de Oboeru Chuugaku Eitango Deruderu 1200 (Japan) (Shotenban)
SLPS-02907|Play de Oboeru Eijukugo Deruderu 750 (Japan)
SLPM-89008|Play de Oboeru Eijukugo Deruderu 750 (Japan) (Shotenban)
SLPM-89001|Play de Oboeru Eitango Deruderu 1700 - Center Shiken Level Taiou (Japan)
SLPS-02544|Play de Oboeru Eitango Deruderu 1700 - Center Shiken Level Taiou (Japan) (Rerelease)
SLPM-89002|Play de Oboeru Eitango Deruderu 1700 - Center Shiken Level Taiou (Japan) (Shotenban)
SLPS-02697|Play de Oboeru Series - Nihonshi Keyword Deruderu 1800 (Japan) (Reprint)
SLPM-89006|Play de Oboeru Series - Nihonshi Keyword Deruderu 1800 (Japan) (Shotenban)
SLPS-02696|Play de Oboeru Series - Sekaishi Keyword Deruderu 1800 (Japan)
SLPS-03099|Play de Oboeru Series 6 - Play de Oboeru Kanji Kentei Deruderu 1100 (Japan)
SLPM-89009|Play de Oboeru Series 6 - Play de Oboeru Kanji Kentei Deruderu 1100 (Japan) (Shotenban)
SLPS-03168|Play de Oboeru Series 7 - Play de Oboeru TOEIC Test - Goku Deruderu 1700 (Japan)
SLES-02374|Play with the Teletubbies (Europe)
SLUS-00959|Play with the Teletubbies (USA)
SLPS-00239|PlayStadium (Japan)
SLPS-00807|PlayStadium 2 (Japan)
SLPS-01369|PlayStadium 3 (Japan)
SLPS-02121|PlayStadium 4 - Fumetsu no Dai League Ball (Japan)
SCPS-19004|PlayStation Comic - 2999-nen no Game Kids (Japan)
SCPS-19007|PlayStation Comic - Buzzer Beater - Kouhen (Japan)
SCPS-19006|PlayStation Comic - Buzzer Beater - Zenpen (Japan)
SCPS-19003|PlayStation Comic - Carol the DarkAngel (Japan)
SCPS-19005|PlayStation Comic - Space Adventure Cobra - Galaxy Nights (Japan)
SCPS-19001|PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 1 (Japan)
SCPS-19002|PlayStation Comic - Space Adventure Cobra - The Psychogun Vol. 2 (Japan)
SCUS-94482|PlayStation Demo Disc - Shock Your System! (USA) (SCUS-94482)
SCUS-94483|PlayStation Demo Disc - Shock Your System! (USA) (SCUS-94483)
SCUS-94496|PlayStation Demo Disc - Shock Your System! (USA) (SCUS-94496)
SCUS-94594|PlayStation Demo Disc - Spring 2000 (USA) (SCUS-94594)
SCUS-94595|PlayStation Demo Disc - Spring 2000 (USA, Canada) (SCUS-94595)
SCUS-94619|PlayStation Demo Disc Ver. 1.15 (USA)
SCUS-94618|PlayStation Demo Disc Version 1.3 (USA)
SCUS-94650|PlayStation Demo Disc Version 1.4 (USA)
SCUS-94674|PlayStation Demo Disc Version 1.5 (USA)
SCUS-94497|PlayStation Demo Disc Winter 1999 - Shock Your System! (USA)
SCUS-94950|PlayStation Developer's Demo Disc (USA) (SCUS-94950)
SCUS-94954|PlayStation Developer's Demo Disc (USA) (SCUS-94954)
SCED-01229|PlayStation Kids (Europe)
SCUS-94651|PlayStation Kiosk Demo Disc Version 1.16 (USA)
SCUS-94663|PlayStation Kiosk Demo Disc Version 1.17 (USA)
SCUS-94667|PlayStation Kiosk Demo Disc Version 1.18 (USA)
SCUS-94675|PlayStation Kiosk Demo Disc Version 1.19 (USA)
SCUS-94678|PlayStation Kiosk Demo Disc Version 1.20 (USA)
SCUS-94952|PlayStation Picks (USA) (SCUS-94952)
SCUS-94960|PlayStation Picks (USA) (SCUS-94960)
SCED-03103|PlayStation Speziale Italia (Italy)
SCUS-94440|PlayStation Underground 3.1 (USA) (Disc 1)
SCUS-94441|PlayStation Underground 3.1 (USA) (Disc 2)
SCUS-94442|PlayStation Underground 3.2 (USA) (Disc 1)
SCUS-94443|PlayStation Underground 3.2 (USA) (Disc 2)
SCUS-94444|PlayStation Underground 3.3 (USA) (Disc 1)
SCUS-94445|PlayStation Underground 3.3 (USA) (Disc 2)
SCUS-94446|PlayStation Underground 3.4 (USA) (Disc 1)
SCUS-94447|PlayStation Underground 3.4 (USA) (Disc 2)
SCUS-94565|PlayStation Underground 4.1 (USA) (Disc 1)
SCUS-94566|PlayStation Underground 4.1 (USA) (Disc 2)
SCUS-94612|PlayStation Underground 4.2 (USA) (Disc 1)
SCUS-94613|PlayStation Underground 4.2 (USA) (Disc 2)
SCUS-94620|PlayStation Underground 4.3 (USA) (Disc 1)
SCUS-94621|PlayStation Underground 4.3 (USA) (Disc 2)
SCUS-97120|PlayStation Underground 4.4 (USA) (Disc 1)
SCUS-94657|PlayStation Underground Jampack - Fall 2001 (USA)
SCUS-94428|PlayStation Underground Jampack - Summer '99 (USA)
SCUS-94587|PlayStation Underground Jampack - Summer 2K (USA)
SCUS-94293|PlayStation Underground Jampack - Winter '98 (USA)
SCUS-94475|PlayStation Underground Jampack - Winter '99 (USA)
SCUS-94624|PlayStation Underground Jampack - Winter 2000 (USA)
SCUS-94161|PlayStation Underground Number 1 (USA) (Disc 1)
SCUS-94178|PlayStation Underground Number 2 (USA) (Disc 1)
SCUS-94191|PlayStation Underground Number 3 (USA) (Disc 1)
SCUS-94192|PlayStation Underground Number 3 (USA) (Disc 2)
SCUS-94225|PlayStation Underground Number 4 (USA) (Disc 1)
SCUS-94226|PlayStation Underground Number 4 (USA) (Disc 2)
SCUS-94237|PlayStation Underground Volume 2 Issue 1 (USA) (Disc 1)
SCUS-94238|PlayStation Underground Volume 2 Issue 1 (USA) (Disc 2)
SCUS-94259|PlayStation Underground Volume 2 Issue 2 (USA) (Disc 1)
SCUS-94260|PlayStation Underground Volume 2 Issue 2 (USA) (Disc 2)
SCUS-94298|PlayStation Underground Volume 2 Issue 4 (USA) (Disc 1)
SCUS-94299|PlayStation Underground Volume 2 Issue 4 (USA) (Disc 2)
SCUS-94269|PlayStation Underground Volume 2.3 (USA) (Disc 1)
SCUS-94270|PlayStation Underground Volume 2.3 (USA) (Disc 2)
SLED-01633|PlayStation Zone CD Vol. 1 (Germany)
SLED-02190|PlayStation Zone CD Vol. 10 (Germany)
SLED-02275|PlayStation Zone CD Vol. 11 (Germany)
SLED-02312|PlayStation Zone CD Vol. 12 (Germany)
SLED-02381|PlayStation Zone CD Vol. 13 (Germany)
SLED-02436|PlayStation Zone CD Vol. 14 (Germany)
SLED-02518|PlayStation Zone CD Vol. 15 (Germany)
SLED-02592|PlayStation Zone CD Vol. 16 (Germany)
SLED-02683|PlayStation Zone CD Vol. 17 (Germany)
SLED-01724|PlayStation Zone CD Vol. 2 (Germany)
SLED-01773|PlayStation Zone CD Vol. 3 (Germany)
SLED-01783|PlayStation Zone CD Vol. 4 (Germany)
SLED-01898|PlayStation Zone CD Vol. 5 (Germany)
SLED-01968|PlayStation Zone CD Vol. 6 (Germany)
SLED-02042|PlayStation Zone CD Vol. 7 (Germany)
SLED-02078|PlayStation Zone CD Vol. 8 (Germany)
SLED-02139|PlayStation Zone CD Vol. 9 (Germany)
SCUS-94193|PlayStation-Pepsi Sampler Disc (USA)
SLES-00319|Player Manager (Europe) (En,Fr,De,Es,It,Sv,No)
SLES-02015|Player Manager - Epoca 98-99 (Portugal)
SLES-02325|Player Manager 2000 (Europe)
SLES-02613|Player Manager 2000 (Germany)
SLES-02844|Player Manager 2000 (Portugal)
SLES-01346|Player Manager Ninety Nine (Europe)
SLES-01766|Player Manager Ninety Nine (Germany)
SLES-02132|Player Manager Ninety Nine (UK)
SLES-01767|Player Manager Novanta Nove (Italy)
SLPM-87121|Plue no Daibouken from Groove Adventure Rave (Japan)
SCPS-10023|PoPoLoCrois Monogatari (Japan)
SCPS-10112|PoPoLoCrois Monogatari II (Japan) (Disc 1)
SCPS-10113|PoPoLoCrois Monogatari II (Japan) (Disc 2)
SCPS-10114|PoPoLoCrois Monogatari II (Japan) (Disc 3)
SCZS-94105|PoPoLoCrois Monogatari Official Fan Book - PoPoRoGue no Daizukan - Chotto Ureshii CD-ROM Data-shuu (Japan)
SLPS-02497|Pocke-Kano - Aida Yumi (Japan)
SLPS-02499|Pocke-Kano - Hojoin Shizuka (Japan)
SLPS-02498|Pocke-Kano - Ueno Fumio (Japan)
SLPS-02800|Pocket DigimonWorld (Japan)
SLPS-03146|Pocket DigimonWorld - Cool & Nature Battle Disc (Japan)
SLPS-02992|Pocket DigimonWorld - Wind Battle Disc (Japan)
SCPS-10075|Pocket Dungeon (Japan)
SLPS-02134|Pocket Family - Happy Family Plan (Japan)
SLES-01378|Pocket Fighter (Europe)
SLPS-01360|Pocket Fighter (Japan)
SLUS-00653|Pocket Fighter (USA)
SCPS-10104|Pocket Jiman (Japan)
SCPS-10076|Pocket MuuMuu (Japan)
SLPS-02218|Pocket Tuner (Japan)
SCED-00287|Point Blank (Europe) (Demo)
SCES-00886|Point Blank (Europe) (En,Fr,De)
SLUS-00481|Point Blank (USA)
SCES-02180|Point Blank 2 (Europe, Australia) (En,Fr,De,Es,It)
SLUS-00796|Point Blank 2 (USA)
SCES-03383|Point Blank 3 (Europe) (En,Fr,De,Es,It)
SLUS-01354|Point Blank 3 (USA)
SLPM-86061|Poitter's Point 2 - Sodom no Inbou (Japan)
SLPM-86034|Poitters' Point (Japan)
SCPS-10102|PokeTan (Japan)
SLPS-02185|Pokeler (Japan)
SLPS-02651|Pokeler DX - Black (Japan)
SLPS-02664|Pokeler DX - Pink (Japan)
SLUS-01033|Polaris SnoCross (USA)
SLPM-86048|Policenauts (Japan) (Disc 1)
SLPM-86049|Policenauts (Japan) (Disc 2)
SLES-02020|Pong (Europe) (En,Fr,De,Es,It,Nl)
SLUS-00889|Pong - The Next Level (USA)
SLPS-03460|Pooh-san no Minna de Mori no Daikyousou! (Japan)
SLES-02697|Pool Academy (Europe) (En,Fr,De)
SLES-01688|Pool Hustler (Europe)
SLUS-00758|Pool Hustler (USA)
SLES-01537|Pool Shark (Europe)
SLPS-02961|Pop de Cute na Shinri Test - Alabama (Japan)
SLES-01971|Pop n' Pop (Europe)
SLPM-86183|Pop'n Music (Japan)
SLPM-86592|Pop'n Music - Animation Melody (Japan)
SLPM-86670|Pop'n Music - Disney Tunes (Japan)
SLPM-86294|Pop'n Music 2 (Japan)
SLPM-86415|Pop'n Music 3 - Append Disc (Japan)
SLPM-86649|Pop'n Music 4 - Append Disc (Japan)
SLPM-86937|Pop'n Music 5 (Japan)
SLPM-87089|Pop'n Music 6 (Japan)
SLPS-01636|Pop'n Pop (Japan)
SLPM-86146|Pop'n Tanks! (Japan)
SLES-03657|Popstar Maker (Europe)
SLES-01760|Populous - The Beginning (Europe) (En,Fr,De,Es,It,Nl,Sv)
SLPS-02085|Populous - The Beginning (Japan)
SLUS-00277|Populous - The Beginning (USA)
SCES-00409|Porsche Challenge (Europe) (En,Fr,De,Es,It)
SIPS-60016|Porsche Challenge (Japan)
SCUS-94187|Porsche Challenge (USA) (En,Fr,Es)
SLPS-00439|Posit (Japan)
SLPS-00324|Potestas (Japan)
SLES-03184|Pour l'Or et la Gloire - La Route d'Eldorado (France)
SLES-03388|Power Diggerz (Europe) (En,Fr,De)
SLPS-01033|Power DoLLS 2 (Japan)
SLPS-01517|Power League (Japan)
SLES-00202|Power Move Pro Wrestling (Europe)
SLUS-00408|Power Move Pro Wrestling (USA)
SLUS-01445|Power Play - Sports Trivia (USA)
SLES-03731|Power Rangers - La Force du Temps (France)
SLPS-00490|Power Rangers Pinball (Japan)
SLES-00118|Power Serve (Europe) (En,Fr,De)
SLUS-00105|Power Serve 3D Tennis (USA)
SLUS-01343|Power Shovel (USA)
SLPM-86629|Power Shovel ni Norou!! (Japan)
SCES-00667|Power Source (Europe)
SLPM-86032|Power Stakes (Japan)
SLPM-86079|Power Stakes 2 (Japan)
SLPM-86050|Power Stakes Grade 1 (Japan)
SLES-03629|Powerpuff Girls, The - Chemical X-Traction (Europe) (En,Fr,De,Es)
SLUS-01423|Powerpuff Girls, The - Chemical X-Traction (USA) (En,Es)
SLUS-00102|Powerslave (USA)
SLES-00785|Poy Poy (Europe)
SLUS-00486|Poy Poy (USA)
SLES-01536|Poy Poy 2 (Europe)
SLES-02292|Premier Manager 2000 (Europe)
SLES-00738|Premier Manager 98 (Europe)
SLES-01284|Premier Manager 98 (Italy)
SLES-01544|Premier Manager Ninety Nine (Europe)
SLES-01864|Premier Manager Novanta Nove (Italy)
SLES-00140|Primal Rage (Europe) (En,Fr,De,Es,It,Pt)
SLPS-00543|Primal Rage (Japan)
SLUS-00126|Primal Rage (USA)
SLES-02702|Primera Division Stars (Spain)
SLES-00017|Prince Naseem Boxing (Europe) (En,Fr,De,Es,It)
SLPM-86590|Princess Maker - Go! Go! Princess (Japan) (Best Wing 2800)
SLPS-01477|Princess Maker - Pocket Daisakusen (Japan)
SLPM-86591|Princess Maker - Pocket Daisakusen (Japan) (Best Wing 2800)
SCPS-10032|Princess Maker - Yumemiru Yousei (Japan)
SLPS-01226|Prism Court (Japan)
SLPS-02586|Prism Land (Japan)
SLES-03284|Prism Land Story (Europe)
SLPS-01252|Prism Land Story (Japan)
SLPS-02360|Prismaticallization (Japan)
SLPS-02387|Prisoner (Japan)
SLPS-01129|Prisoner of Ice - Jashin Kourin (Japan)
SLPS-00228|Private Collection - Policenauts (Japan)
SLPM-86001|Private Collection - Tokimeki Memorial (Japan)
SLES-01559|Pro 18 - World Tour Golf (Europe) (En,Fr,De,Es,It,Sv)
SLUS-00817|Pro 18 - World Tour Golf (USA)
SLES-04052|Pro Backgammon (Europe)
SLES-03327|Pro Body Boarding (Europe) (En,Fr,De)
SLES-03795|Pro Evolution Soccer (Europe) (En,Fr,De)
SLES-03796|Pro Evolution Soccer (Europe) (Es,It)
SLES-03946|Pro Evolution Soccer 2 (Europe) (En,Fr,De)
SLES-03957|Pro Evolution Soccer 2 (Europe) (Es,It)
SLED-01295|Pro Foot Contest '98 + Grand Theft Auto + Courier Crisis (France) (En,Fr,De,It)
SLPS-02347|Pro Mahjong Kiwame - Tengensen-hen (Japan)
SLPS-00402|Pro Mahjong Kiwame Plus (Japan)
SLPS-01605|Pro Mahjong Kiwame Plus II (Japan)
SLPS-01987|Pro Mahjong Tsuwamono 2 (Japan)
SLPS-03065|Pro Mahjong Tsuwamono 2 (Japan) (BPV)
SLPS-03464|Pro Mahjong Tsuwamono 3 (Japan)
SLPS-03218|Pro Mahjong Tsuwamono Series - Joryuu Janshi ni Chousen - Watashi-tachi ni Chousen Shite ne! (Japan)
SLPM-86139|Pro Mahjong, The - Menkyo Kaiden (Japan)
SLES-01211|Pro Pinball - Big Race USA (Europe) (En,Fr,De,Es)
SLUS-01260|Pro Pinball - Big Race USA (USA)
SLES-02466|Pro Pinball - Fantastic Journey (Europe) (En,Fr,De,Es)
SLUS-01261|Pro Pinball - Fantastic Journey (USA)
SLES-00259|Pro Pinball - The Web (Europe)
SLES-00606|Pro Pinball - Timeshock! (Europe) (En,Fr,De,Es,It)
SLUS-00639|Pro Pinball - Timeshock! (USA)
SLUS-90039|Pro Pinball - Timeshock! (USA) (Demo)
SLES-03962|Pro Racer (Europe)
SLPS-01006|Pro Wres Sengokuden - Hyper Tag Match (Japan)
SLPS-01388|Pro Wrestling Sengokuden 2 - Kakutou Emaki (Japan)
SLPS-01371|Pro Yakyuu Nettou Puzzle Stadium (Japan)
SLPS-02333|Pro Yakyuu Simulation Dugout '99 (Japan)
SLUS-00371|Pro-Pinball (USA)
SCUS-94551|Professional Underground League of Pain (USA)
SCUS-94408|Project - Horned Owl (USA)
SCPS-45136|Project Gaiaray (Japan, Asia)
SLES-00500|Project Overkill (Europe)
SLUS-00045|Project Overkill (USA)
SLPS-01260|Project V6 (Japan)
SLPS-00531|Proof Club (Japan)
SLES-00929|Psybadek (Europe) (En,Fr,De,Es,It)
SLED-01488|Psybadek (Europe) (En,Fr,De,Es,It) (Demo)
SLUS-00730|Psybadek (USA)
SLES-00070|Psychic Detective (Europe) (Disc 1)
SLES-10070|Psychic Detective (Europe) (Disc 2)
SLES-20070|Psychic Detective (Europe) (Disc 3)
SLUS-00165|Psychic Detective (USA) (Disc 1)
SLUS-00166|Psychic Detective (USA) (Disc 2)
SLUS-00167|Psychic Detective (USA) (Disc 3)
SLES-00629|Psychic Force (Europe)
SLPM-86616|Psychic Force (Japan)
SLPM-80049|Psychic Force (Japan) (Demo)
SLUS-00419|Psychic Force (USA)
SLPS-01018|Psychic Force - Puzzle Taisen (Japan) (Disc 1) (Game Disc)
SLPS-01019|Psychic Force - Puzzle Taisen (Japan) (Disc 2) (Premium CD-ROM)
SLES-02557|Psychic Force 2 (Europe)
SLPM-86273|Psychic Force 2 (Japan)
SLPM-80463|Psychic Force 2 (Japan) (Demo)
SLPS-01869|Psychometrer Eiji (Japan)
SLUS-90037|Psygnosis '98 Interactive Demos (USA) (Demo)
SCED-02784|Pub Demo 03 (Europe)
SCED-02785|Pub Demo 04 (Europe)
SLES-02070|Puchi Carat (Europe)
SLPM-86545|Puchi Carat (Japan)
SLES-01203|Puma Street Soccer (Europe) (En,Fr,De,It)
SLPS-02805|Punch the Monkey! Game Edition (Japan)
SLUS-00579|Punky Skunk (USA)
SLPS-00149|Puppet Zoo Pilomy (Japan) (En,Ja)
SLPS-02163|Purumui Purumui (Japan)
SLPS-00679|Pururun! with Shape Up Girls (Japan)
SLUS-01371|Putter Golf (USA)
SLES-03565|Puuha Pete - Korjataanko (Finland)
SLPS-03114|Puyo Puyo Box (Japan)
SLPS-01080|Puyo Puyo Sun - Ketteiban (Japan)
SLPM-87213|Puyo Puyo Sun - Ketteiban (Japan) (Rerelease)
SLPS-00530|Puyo Puyo Tsuu - Ketteiban (Japan)
SLPS-02412|Puyo Puyoon - Car-kun to Issho (Japan)
SLPS-02663|Puzz Loop (Japan)
SLPS-00879|Puzzle Arena Toushinden (Japan)
SLPM-86618|Puzzle Bobble 2 (Japan)
SLPS-01065|Puzzle Bobble 3DX (Japan)
SLPS-01492|Puzzle Bobble 4 (Japan)
SLPS-01778|Puzzle Mania (Japan)
SLPM-86653|Puzzle Mania (Japan) (Major Wave)
SLPM-86674|Puzzle Mania 2 (Japan) (Major Wave)
SLUS-01307|Puzzle Star Sweep (USA)
SLES-03915|Puzznic (Europe)
SLPS-03163|Puzznic (Japan)
SLUS-01492|Puzznic (USA)
SLES-03577|Pyjama Sam - Heros du Gouter (France)
SLES-03578|Pyjama Sam - Suessigkeiten kriegen Saures (Germany)
SLES-02214|Q-bert (Europe) (En,Fr,De,Es,It)
SLUS-00904|Q-bert (USA)
SLUS-01561|Qix Neo (USA)
SLES-01534|Quake II (Europe)
SLUS-00757|Quake II (USA)
SLPS-00399|Quantum Gate I - Akumu no Joshou (Japan)
SLPS-00711|Queen's Road (Japan)
SCPS-18004|Quest for Fame - Be a Virtual Rock Legend (Japan) (Disc 1)
SCPS-18005|Quest for Fame - Be a Virtual Rock Legend (Japan) (Disc 2)
SLES-03480|Qui Veut Gagner des Millions (France)
SLES-03593|Qui Veut Gagner des Millions - Junior (France)
SLES-03590|Qui Veut Gagner des Millions - Seconde Edition (France)
SLES-03481|Quiere ser millonario (Spain)
SLPS-02189|Quiz Chara-Oke Don! Toei Tokusatsu Hero Part 1 (Japan)
SLPS-02310|Quiz Chara-Oke Don! Toei Tokusatsu Hero Part 2 (Japan)
SLPM-87097|Quiz Darake no Jinsei Game - Un to Atama de Daifugou! (Japan)
SLPS-00875|Quiz Nanairo Dreams - Nijiirochou no Kiseki (Japan)
SLES-03752|Quiz Show (Italy) (Disc 1) (CD Gioco)
SLES-13752|Quiz Show (Italy) (Disc 2) (CD Help e Backstage)
SLPS-03364|Quiz$Millionaire (Japan)
SLPS-91515|Quiz$Millionaire (Japan) (PSone Books)
SLPS-03494|Quiz$Millionaire - Waku Waku Party (Japan)
